gbd_term	mapped_trait_uri	mapping_strategy	mapping_source	include_in_pipeline	hierarchy_distance	hierarchy_weight	root_mapped_trait_uri	lookup_trait_uri	replacement_type	source_file	source_column	source_value	search_term	matched_gwas_trait_examples	n_matching_pubmeds
Thyroid cancer	MONDO:0015075	canonical	canonical_model_review	TRUE	0	1	MONDO:0015075		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0015075	Thyroid cancer		16
Thyroid diseases	EFO:1001436	canonical	canonical_model_review	TRUE	0	1	EFO:1001436		original	04_evidence_package_reviewed.csv	ontology_id	EFO:1001436	Thyroid diseases		2
Thyroid diseases	MONDO:0003240	canonical	canonical_model_review	TRUE	0	1	MONDO:0003240		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0003240	Thyroid diseases		9
Thyroid diseases	MONDO:0004425	canonical	canonical_model_review	TRUE	0	1	MONDO:0004425		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0004425	Thyroid diseases		12
Tracheal, bronchus, and lung cancer	MONDO:0001672	canonical	canonical_model_review	TRUE	0	1	MONDO:0001672		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0001672	Tracheal, bronchus, and lung cancer		5
Tracheal, bronchus, and lung cancer	MONDO:0008903	canonical	canonical_model_review	TRUE	0	1	MONDO:0008903		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0008903	Tracheal, bronchus, and lung cancer		17
Tuberculosis	EFO:0008407	canonical	canonical_model_review	TRUE	0	1	EFO:0008407		original	04_evidence_package_reviewed.csv	ontology_id	EFO:0008407	Tuberculosis		3
Tuberculosis	MONDO:0000368	canonical	canonical_model_review	TRUE	0	1	MONDO:0000368		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0000368	Tuberculosis		1
Tuberculosis	MONDO:0006052	canonical	canonical_model_review	TRUE	0	1	MONDO:0006052		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0006052	Tuberculosis		9
Tuberculosis	MONDO:0018076	canonical	canonical_model_review	TRUE	0	1	MONDO:0018076		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0018076	Tuberculosis		28
Typhoid and paratyphoid	MONDO:0005619	canonical	canonical_model_review	TRUE	0	1	MONDO:0005619		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005619	Typhoid and paratyphoid		3
Typhoid fever	MONDO:0005619	canonical	canonical_model_review	TRUE	0	1	MONDO:0005619		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005619	Typhoid fever		3
Ulcerative colitis	MONDO:0005101	canonical	canonical_model_review	TRUE	0	1	MONDO:0005101		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005101	Ulcerative colitis		54
Upper digestive system diseases	EFO:1001785	canonical	canonical_model_review	TRUE	0	1	EFO:1001785		original	04_evidence_package_reviewed.csv	ontology_id	EFO:1001785	Upper digestive system diseases		1
Upper respiratory infections	MONDO:0024355	canonical	canonical_model_review	TRUE	0	1	MONDO:0024355		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0024355	Upper respiratory infections		8
Urinary diseases and male infertility	HP:0000079	canonical	canonical_model_review	TRUE	0	1	HP:0000079		original	04_evidence_package_reviewed.csv	ontology_id	HP:0000079	Urinary diseases and male infertility		6
Urinary diseases and male infertility	HP:0010992	canonical	canonical_model_review	TRUE	0	1	HP:0010992		original	04_evidence_package_reviewed.csv	ontology_id	HP:0010992	Urinary diseases and male infertility		6
Urinary diseases and male infertility	MONDO:0002118	canonical	canonical_model_review	TRUE	0	1	MONDO:0002118		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0002118	Urinary diseases and male infertility		10
Urinary diseases and male infertility	MONDO:0003330	canonical	canonical_model_review	TRUE	0	1	MONDO:0003330		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0003330	Urinary diseases and male infertility		5
Urinary diseases and male infertility	MONDO:0005372	canonical	canonical_model_review	TRUE	0	1	MONDO:0005372		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005372	Urinary diseases and male infertility		8
Urinary tract infections and interstitial nephritis	EFO:1000869	canonical	canonical_model_review	TRUE	0	1	EFO:1000869		original	04_evidence_package_reviewed.csv	ontology_id	EFO:1000869	Urinary tract infections and interstitial nephritis		5
Urinary tract infections and interstitial nephritis	HP:0004729	canonical	canonical_model_review	TRUE	0	1	HP:0004729		original	04_evidence_package_reviewed.csv	ontology_id	HP:0004729	Urinary tract infections and interstitial nephritis		4
Urinary tract infections and interstitial nephritis	MONDO:0001085	canonical	canonical_model_review	TRUE	0	1	MONDO:0001085		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0001085	Urinary tract infections and interstitial nephritis		1
Urinary tract infections and interstitial nephritis	MONDO:0001166	canonical	canonical_human_review	TRUE	0	1	MONDO:0001166		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0001166	Urinary tract infections and interstitial nephritis		7
Urinary tract infections and interstitial nephritis	MONDO:0100338	canonical	canonical_model_review	TRUE	0	1	MONDO:0100338		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0100338	Urinary tract infections and interstitial nephritis		14
Urogenital congenital anomalies	MONDO:0019640	canonical	canonical_model_review	TRUE	0	1	MONDO:0019640		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0019640	Urogenital congenital anomalies		2
Urogenital congenital anomalies	MONDO:0019719	canonical	canonical_model_review	TRUE	0	1	MONDO:0019719		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0019719	Urogenital congenital anomalies		3
Urolithiasis	HP:0000791	canonical	canonical_model_review	TRUE	0	1	HP:0000791		original	04_evidence_package_reviewed.csv	ontology_id	HP:0000791	Urolithiasis		1
Urolithiasis	HP:0008672	canonical	canonical_model_review	TRUE	0	1	HP:0008672		original	04_evidence_package_reviewed.csv	ontology_id	HP:0008672	Urolithiasis		1
Urolithiasis	HP:0012580	canonical	canonical_model_review	TRUE	0	1	HP:0012580		original	04_evidence_package_reviewed.csv	ontology_id	HP:0012580	Urolithiasis		1
Urolithiasis	HP:0030035	canonical	canonical_model_review	TRUE	0	1	HP:0030035		original	04_evidence_package_reviewed.csv	ontology_id	HP:0030035	Urolithiasis		1
Urolithiasis	MONDO:0007009	canonical	canonical_model_review	TRUE	0	1	MONDO:0007009		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0007009	Urolithiasis		6
Urolithiasis	MONDO:0008171	canonical	canonical_model_review	TRUE	0	1	MONDO:0008171		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0008171	Urolithiasis		20
Urolithiasis	MONDO:0024647	canonical	canonical_model_review	TRUE	0	1	MONDO:0024647		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0024647	Urolithiasis		12
Urticaria	MONDO:0005492	canonical	canonical_model_review	TRUE	0	1	MONDO:0005492		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005492	Urticaria		14
Uterine cancer	MONDO:0002715	canonical	canonical_model_review	TRUE	0	1	MONDO:0002715		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0002715	Uterine cancer		4
Uterine cancer	MONDO:0005213	canonical	canonical_model_review	TRUE	0	1	MONDO:0005213		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005213	Uterine cancer		2
Uterine cancer	MONDO:0006003	canonical	canonical_model_review	TRUE	0	1	MONDO:0006003		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0006003	Uterine cancer		4
Uterine cancer	MONDO:0011962	canonical	canonical_model_review	TRUE	0	1	MONDO:0011962		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0011962	Uterine cancer		8
Uterine fibroids	HP:0000131	canonical	canonical_model_review	TRUE	0	1	HP:0000131		original	04_evidence_package_reviewed.csv	ontology_id	HP:0000131	Uterine fibroids		10
Uterine fibroids	MONDO:0007886	canonical	canonical_model_review	TRUE	0	1	MONDO:0007886		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0007886	Uterine fibroids		19
Vascular intestinal disorders	EFO:1000989	canonical	canonical_model_review	TRUE	0	1	EFO:1000989		original	04_evidence_package_reviewed.csv	ontology_id	EFO:1000989	Vascular intestinal disorders		1
Vascular intestinal disorders	MONDO:0004622	canonical	canonical_model_review	TRUE	0	1	MONDO:0004622		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0004622	Vascular intestinal disorders		2
Vascular intestinal disorders	MONDO:0005020	canonical	canonical_model_review	TRUE	0	1	MONDO:0005020		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005020	Vascular intestinal disorders		8
Visceral leishmaniasis	MONDO:0005445	canonical	canonical_model_review	TRUE	0	1	MONDO:0005445		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005445	Visceral leishmaniasis		2
Zika virus	MONDO:0000890	canonical	canonical_model_review	TRUE	0	1	MONDO:0000890		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0000890	Zika virus		1
